Universidad;Ámbito de estudio ISCED 1999;Total
Pablo de Olavide;6 - Agricultura y veterinaria;..
Pablo de Olavide;620 - Agricultura, ganadería y pesca;..
Pablo de Olavide;621 - Producción agrícola y explotación ganadera;..
Pablo de Olavide;622 - Horticultura;..
Pablo de Olavide;623 - Silvicultura;..
Pablo de Olavide;641 - Veterinaria;..
Pablo de Olavide;7 - Salud y servicios sociales;1.295
Pablo de Olavide;721 - Medicina;..
Pablo de Olavide;723 - Enfermería y atención a enfermos;..
Pablo de Olavide;724 - Estudios dentales;..
Pablo de Olavide;725 - Tecnología de diagnóstico y tratamiento médico;..
Pablo de Olavide;726 - Terapia y rehabilitación;194
Pablo de Olavide;727 - Farmacia;..
Pablo de Olavide;762 - Trabajo social y orientación;1.101
Pablo de Olavide;8 - Servicios;736
Pablo de Olavide;812 - Viajes, turismo y ocio;..
Pablo de Olavide;813 - Deportes;736
Pablo de Olavide;840 - Servicios de transporte;..
Pablo de Olavide;851 - Control y tecnología medioambiental;..
Pablo de Olavide;852 - Entornos naturales y vida salvaje;..
Pablo de Olavide;861 - Protección de la propiedad y las personas;..
País Vasco/Euskal Herriko Unibertsitatea;Total;41.942
País Vasco/Euskal Herriko Unibertsitatea;1 - Educación;5.617
País Vasco/Euskal Herriko Unibertsitatea;142 - Ciencias de la educación;1.472
País Vasco/Euskal Herriko Unibertsitatea;143 - Formación de docentes de enseñanza infantil;1.230
País Vasco/Euskal Herriko Unibertsitatea;144 - Formación de docentes de enseñanza primaria;2.086
País Vasco/Euskal Herriko Unibertsitatea;145 - Formación de docentes de enseñanza de temas especiales;350
País Vasco/Euskal Herriko Unibertsitatea;146 - Formación de docentes de formación profesional;479
País Vasco/Euskal Herriko Unibertsitatea;2 - Artes y humanidades;3.657
País Vasco/Euskal Herriko Unibertsitatea;210 - Artes;..
País Vasco/Euskal Herriko Unibertsitatea;211 - Bellas artes;1.552
País Vasco/Euskal Herriko Unibertsitatea;212 - Música y artes del espectáculo;..
País Vasco/Euskal Herriko Unibertsitatea;213 - Técnicas audiovisuales y medios de comunicación;342
País Vasco/Euskal Herriko Unibertsitatea;214 - Diseño;..
País Vasco/Euskal Herriko Unibertsitatea;220 - Humanidades;..
País Vasco/Euskal Herriko Unibertsitatea;222 - Lenguas extranjeras;829
País Vasco/Euskal Herriko Unibertsitatea;223 - Lenguas y dialectos españoles;347
País Vasco/Euskal Herriko Unibertsitatea;224 - Historia, filosofía y temas relacionados;..
País Vasco/Euskal Herriko Unibertsitatea;225 - Historia y arqueología;417
País Vasco/Euskal Herriko Unibertsitatea;226 - Filosofía y ética;170
País Vasco/Euskal Herriko Unibertsitatea;3 - Ciencias sociales, educación comercial y derecho;13.255
País Vasco/Euskal Herriko Unibertsitatea;310 - Ciencias sociales y del comportamiento;..
País Vasco/Euskal Herriko Unibertsitatea;311 - Psicología;1.256
País Vasco/Euskal Herriko Unibertsitatea;312 - Sociología, antropología y geografía social y cultural;614
País Vasco/Euskal Herriko Unibertsitatea;313 - Ciencias políticas;210
País Vasco/Euskal Herriko Unibertsitatea;314 - Economía;630
País Vasco/Euskal Herriko Unibertsitatea;321 - Periodismo;1.078
País Vasco/Euskal Herriko Unibertsitatea;322 - Biblioteconomía, documentación y archivos;..
País Vasco/Euskal Herriko Unibertsitatea;341 - Ventas al por mayor y al por menor;..
País Vasco/Euskal Herriko Unibertsitatea;342 - Marketing y publicidad;757
País Vasco/Euskal Herriko Unibertsitatea;343 - Finanzas, banca y seguros;114
País Vasco/Euskal Herriko Unibertsitatea;344 - Contabilidad y gestión de impuestos;..
País Vasco/Euskal Herriko Unibertsitatea;345 - Administración y gestión de empresas;7.355
País Vasco/Euskal Herriko Unibertsitatea;346 - Secretariado y trabajo administrativo;..
País Vasco/Euskal Herriko Unibertsitatea;347 - Otros estudios referidos al puesto de trabajo;..
País Vasco/Euskal Herriko Unibertsitatea;380 - Derecho;1.241
País Vasco/Euskal Herriko Unibertsitatea;4 - Ciencias;3.613
País Vasco/Euskal Herriko Unibertsitatea;421 - Biología y Bioquímica;730
País Vasco/Euskal Herriko Unibertsitatea;422 - Ciencias del medio ambiente;319
País Vasco/Euskal Herriko Unibertsitatea;440 - Ciencias Físicas, químicas, geológicas;..
País Vasco/Euskal Herriko Unibertsitatea;441 - Física;256
País Vasco/Euskal Herriko Unibertsitatea;442 - Química;590
País Vasco/Euskal Herriko Unibertsitatea;443 - Geología y meteorología;186
País Vasco/Euskal Herriko Unibertsitatea;461 - Matemáticas;246
País Vasco/Euskal Herriko Unibertsitatea;462 - Estadística;78
País Vasco/Euskal Herriko Unibertsitatea;481 - Ciencias de la computación;1.208
País Vasco/Euskal Herriko Unibertsitatea;482 - Informática en el nivel de usuario;..
País Vasco/Euskal Herriko Unibertsitatea;5 - Ingeniería, industria y construcción;10.698
País Vasco/Euskal Herriko Unibertsitatea;520 - Ingeniería y profesiones afines;1.404
País Vasco/Euskal Herriko Unibertsitatea;521 - Mecánica y metalurgia;2.088
País Vasco/Euskal Herriko Unibertsitatea;522 - Electricidad y energía;546
País Vasco/Euskal Herriko Unibertsitatea;523 - Electrónica y automática;2.125
País Vasco/Euskal Herriko Unibertsitatea;524 - Procesos químicos;929
País Vasco/Euskal Herriko Unibertsitatea;525 - Vehículos de motor, barcos y aeronaves;213
País Vasco/Euskal Herriko Unibertsitatea;540 - Industria manufacturera y producción;297
País Vasco/Euskal Herriko Unibertsitatea;541 - Industria de la alimentación;127
País Vasco/Euskal Herriko Unibertsitatea;542 - Industria textil, confección, del calzado y piel;..
País Vasco/Euskal Herriko Unibertsitatea;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
País Vasco/Euskal Herriko Unibertsitatea;544 - Minería y extracción;413
País Vasco/Euskal Herriko Unibertsitatea;581 - Arquitectura y urbanismo;1.986
País Vasco/Euskal Herriko Unibertsitatea;582 - Construcción e ingeniería civil;570
País Vasco/Euskal Herriko Unibertsitatea;6 - Agricultura y veterinaria;..
País Vasco/Euskal Herriko Unibertsitatea;620 - Agricultura, ganadería y pesca;..
País Vasco/Euskal Herriko Unibertsitatea;621 - Producción agrícola y explotación ganadera;..
País Vasco/Euskal Herriko Unibertsitatea;622 - Horticultura;..
País Vasco/Euskal Herriko Unibertsitatea;623 - Silvicultura;..
País Vasco/Euskal Herriko Unibertsitatea;641 - Veterinaria;..
País Vasco/Euskal Herriko Unibertsitatea;7 - Salud y servicios sociales;4.299
País Vasco/Euskal Herriko Unibertsitatea;721 - Medicina;1.557
País Vasco/Euskal Herriko Unibertsitatea;723 - Enfermería y atención a enfermos;1.078
País Vasco/Euskal Herriko Unibertsitatea;724 - Estudios dentales;233
País Vasco/Euskal Herriko Unibertsitatea;725 - Tecnología de diagnóstico y tratamiento médico;..
País Vasco/Euskal Herriko Unibertsitatea;726 - Terapia y rehabilitación;242
País Vasco/Euskal Herriko Unibertsitatea;727 - Farmacia;767
País Vasco/Euskal Herriko Unibertsitatea;762 - Trabajo social y orientación;422
País Vasco/Euskal Herriko Unibertsitatea;8 - Servicios;803
País Vasco/Euskal Herriko Unibertsitatea;812 - Viajes, turismo y ocio;..
País Vasco/Euskal Herriko Unibertsitatea;813 - Deportes;599
País Vasco/Euskal Herriko Unibertsitatea;840 - Servicios de transporte;165
País Vasco/Euskal Herriko Unibertsitatea;851 - Control y tecnología medioambiental;39
País Vasco/Euskal Herriko Unibertsitatea;852 - Entornos naturales y vida salvaje;..
País Vasco/Euskal Herriko Unibertsitatea;861 - Protección de la propiedad y las personas;..
Politécnica de Cartagena;Total;4.137
Politécnica de Cartagena;1 - Educación;..
Politécnica de Cartagena;142 - Ciencias de la educación;..
Politécnica de Cartagena;143 - Formación de docentes de enseñanza infantil;..
Politécnica de Cartagena;144 - Formación de docentes de enseñanza primaria;..
Politécnica de Cartagena;145 - Formación de docentes de enseñanza de temas especiales;..
Politécnica de Cartagena;146 - Formación de docentes de formación profesional;..
Politécnica de Cartagena;2 - Artes y humanidades;..
Politécnica de Cartagena;210 - Artes;..
Politécnica de Cartagena;211 - Bellas artes;..
Politécnica de Cartagena;212 - Música y artes del espectáculo;..
Politécnica de Cartagena;213 - Técnicas audiovisuales y medios de comunicación;..
Politécnica de Cartagena;214 - Diseño;..
Politécnica de Cartagena;220 - Humanidades;..
Politécnica de Cartagena;222 - Lenguas extranjeras;..
Politécnica de Cartagena;223 - Lenguas y dialectos españoles;..
Politécnica de Cartagena;224 - Historia, filosofía y temas relacionados;..
Politécnica de Cartagena;225 - Historia y arqueología;..
Politécnica de Cartagena;226 - Filosofía y ética;..
Politécnica de Cartagena;3 - Ciencias sociales, educación comercial y derecho;720
Politécnica de Cartagena;310 - Ciencias sociales y del comportamiento;..
Politécnica de Cartagena;311 - Psicología;..
Politécnica de Cartagena;312 - Sociología, antropología y geografía social y cultural;..
Politécnica de Cartagena;313 - Ciencias políticas;..
Politécnica de Cartagena;314 - Economía;..
Politécnica de Cartagena;321 - Periodismo;..
Politécnica de Cartagena;322 - Biblioteconomía, documentación y archivos;..
Politécnica de Cartagena;341 - Ventas al por mayor y al por menor;..
Politécnica de Cartagena;342 - Marketing y publicidad;..
Politécnica de Cartagena;343 - Finanzas, banca y seguros;..
Politécnica de Cartagena;344 - Contabilidad y gestión de impuestos;..
Politécnica de Cartagena;345 - Administración y gestión de empresas;720
Politécnica de Cartagena;346 - Secretariado y trabajo administrativo;..
Politécnica de Cartagena;347 - Otros estudios referidos al puesto de trabajo;..
Politécnica de Cartagena;380 - Derecho;..
Politécnica de Cartagena;4 - Ciencias;82
Politécnica de Cartagena;421 - Biología y Bioquímica;..
Politécnica de Cartagena;422 - Ciencias del medio ambiente;..
Politécnica de Cartagena;440 - Ciencias Físicas, químicas, geológicas;..
Politécnica de Cartagena;441 - Física;..
Politécnica de Cartagena;442 - Química;..
Politécnica de Cartagena;443 - Geología y meteorología;82
Politécnica de Cartagena;461 - Matemáticas;..
Politécnica de Cartagena;462 - Estadística;..
Politécnica de Cartagena;481 - Ciencias de la computación;..
Politécnica de Cartagena;482 - Informática en el nivel de usuario;..
Politécnica de Cartagena;5 - Ingeniería, industria y construcción;3.083
Politécnica de Cartagena;520 - Ingeniería y profesiones afines;936
Politécnica de Cartagena;521 - Mecánica y metalurgia;147
Politécnica de Cartagena;522 - Electricidad y energía;91
Politécnica de Cartagena;523 - Electrónica y automática;506
Politécnica de Cartagena;524 - Procesos químicos;56
Politécnica de Cartagena;525 - Vehículos de motor, barcos y aeronaves;176
Politécnica de Cartagena;540 - Industria manufacturera y producción;..
Politécnica de Cartagena;541 - Industria de la alimentación;10
Politécnica de Cartagena;542 - Industria textil, confección, del calzado y piel;..
Politécnica de Cartagena;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
Politécnica de Cartagena;544 - Minería y extracción;46
Politécnica de Cartagena;581 - Arquitectura y urbanismo;793
Politécnica de Cartagena;582 - Construcción e ingeniería civil;322
Politécnica de Cartagena;6 - Agricultura y veterinaria;115
Politécnica de Cartagena;620 - Agricultura, ganadería y pesca;..
Politécnica de Cartagena;621 - Producción agrícola y explotación ganadera;89
Politécnica de Cartagena;622 - Horticultura;26
Politécnica de Cartagena;623 - Silvicultura;..
Politécnica de Cartagena;641 - Veterinaria;..
Politécnica de Cartagena;7 - Salud y servicios sociales;..
Politécnica de Cartagena;721 - Medicina;..
Politécnica de Cartagena;723 - Enfermería y atención a enfermos;..
Politécnica de Cartagena;724 - Estudios dentales;..
Politécnica de Cartagena;725 - Tecnología de diagnóstico y tratamiento médico;..
Politécnica de Cartagena;726 - Terapia y rehabilitación;..
Politécnica de Cartagena;727 - Farmacia;..
Politécnica de Cartagena;762 - Trabajo social y orientación;..
Politécnica de Cartagena;8 - Servicios;137
Politécnica de Cartagena;812 - Viajes, turismo y ocio;137
Politécnica de Cartagena;813 - Deportes;..
Politécnica de Cartagena;840 - Servicios de transporte;..
Politécnica de Cartagena;851 - Control y tecnología medioambiental;..
Politécnica de Cartagena;852 - Entornos naturales y vida salvaje;..
Politécnica de Cartagena;861 - Protección de la propiedad y las personas;..
Politécnica de Catalunya;Total;29.712
Politécnica de Catalunya;1 - Educación;..
Politécnica de Catalunya;142 - Ciencias de la educación;..
Politécnica de Catalunya;143 - Formación de docentes de enseñanza infantil;..
Politécnica de Catalunya;144 - Formación de docentes de enseñanza primaria;..
Politécnica de Catalunya;145 - Formación de docentes de enseñanza de temas especiales;..
Politécnica de Catalunya;146 - Formación de docentes de formación profesional;..
Politécnica de Catalunya;2 - Artes y humanidades;456
Politécnica de Catalunya;210 - Artes;..
Politécnica de Catalunya;211 - Bellas artes;..
Politécnica de Catalunya;212 - Música y artes del espectáculo;..
Politécnica de Catalunya;213 - Técnicas audiovisuales y medios de comunicación;456
Politécnica de Catalunya;214 - Diseño;..
Politécnica de Catalunya;220 - Humanidades;..
Politécnica de Catalunya;222 - Lenguas extranjeras;..
Politécnica de Catalunya;223 - Lenguas y dialectos españoles;..
Politécnica de Catalunya;224 - Historia, filosofía y temas relacionados;..
Politécnica de Catalunya;225 - Historia y arqueología;..
Politécnica de Catalunya;226 - Filosofía y ética;..
Politécnica de Catalunya;3 - Ciencias sociales, educación comercial y derecho;1.247
Politécnica de Catalunya;310 - Ciencias sociales y del comportamiento;..
Politécnica de Catalunya;311 - Psicología;..
Politécnica de Catalunya;312 - Sociología, antropología y geografía social y cultural;..
Politécnica de Catalunya;313 - Ciencias políticas;..
Politécnica de Catalunya;314 - Economía;..
Politécnica de Catalunya;321 - Periodismo;..
Politécnica de Catalunya;322 - Biblioteconomía, documentación y archivos;..
Politécnica de Catalunya;341 - Ventas al por mayor y al por menor;..
Politécnica de Catalunya;342 - Marketing y publicidad;..
Politécnica de Catalunya;343 - Finanzas, banca y seguros;..
Politécnica de Catalunya;344 - Contabilidad y gestión de impuestos;..
Politécnica de Catalunya;345 - Administración y gestión de empresas;1.247
Politécnica de Catalunya;346 - Secretariado y trabajo administrativo;..
Politécnica de Catalunya;347 - Otros estudios referidos al puesto de trabajo;..
Politécnica de Catalunya;380 - Derecho;..
Politécnica de Catalunya;4 - Ciencias;3.378
Politécnica de Catalunya;421 - Biología y Bioquímica;..
Politécnica de Catalunya;422 - Ciencias del medio ambiente;..
Politécnica de Catalunya;440 - Ciencias Físicas, químicas, geológicas;..
Politécnica de Catalunya;441 - Física;..
Politécnica de Catalunya;442 - Química;388
Politécnica de Catalunya;443 - Geología y meteorología;186
Politécnica de Catalunya;461 - Matemáticas;242
Politécnica de Catalunya;462 - Estadística;47
Politécnica de Catalunya;481 - Ciencias de la computación;2.515
Politécnica de Catalunya;482 - Informática en el nivel de usuario;..
Politécnica de Catalunya;5 - Ingeniería, industria y construcción;23.426
Politécnica de Catalunya;520 - Ingeniería y profesiones afines;4.424
Politécnica de Catalunya;521 - Mecánica y metalurgia;2.103
Politécnica de Catalunya;522 - Electricidad y energía;1.146
