Sexo;Universidad;Ámbito de estudio ISCED 1999;Total
Ambos Sexos;Almería;226 - Filosofía y ética;.
Ambos Sexos;Almería;Total Ciencias sociales, educación comercial y derecho;4.514
Ambos Sexos;Almería;311 - Psicología;698
Ambos Sexos;Almería;312 - Sociología, antropología y geografía social y cultural;.
Ambos Sexos;Almería;313 - Ciencias políticas;173
Ambos Sexos;Almería;314 - Economía;278
Ambos Sexos;Almería;321 - Periodismo;.
Ambos Sexos;Almería;322 - Biblioteconomía, documentación y archivos;.
Ambos Sexos;Almería;342 - Marketing y publicidad;293
Ambos Sexos;Almería;343 - Finanzas, banca y seguros;462
Ambos Sexos;Almería;344 - Contabilidad y gestión de impuestos;.
Ambos Sexos;Almería;345 - Administración y gestión de empresas;1.433
Ambos Sexos;Almería;380 - Derecho;1.177
Ambos Sexos;Almería;Total Ciencias;937
Ambos Sexos;Almería;421 - Biología y Bioquímica;.
Ambos Sexos;Almería;422 - Ciencias del medio ambiente;174
Ambos Sexos;Almería;440 - Ciencias Físicas, químicas, geológicas;.
Ambos Sexos;Almería;441 - Física;.
Ambos Sexos;Almería;442 - Química;200
Ambos Sexos;Almería;443 - Geología y meteorología;.
Ambos Sexos;Almería;461 - Matemáticas;195
Ambos Sexos;Almería;462 - Estadística;.
Ambos Sexos;Almería;481 - Ciencias de la computación;368
Ambos Sexos;Almería;Total Ingeniería, industria y construcción;759
Ambos Sexos;Almería;520 - Ingeniería y profesiones afines;.
Ambos Sexos;Almería;521 - Mecánica y metalurgia;336
Ambos Sexos;Almería;522 - Electricidad y energía;..
Ambos Sexos;Almería;523 - Electrónica y automática;224
Ambos Sexos;Almería;524 - Procesos químicos;144
Ambos Sexos;Almería;525 - Vehículos de motor, barcos y aeronaves;.
Ambos Sexos;Almería;541 - Industria de la alimentación;..
Ambos Sexos;Almería;542 - Industria textil, confección, del calzado y piel;.
Ambos Sexos;Almería;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Ambos Sexos;Almería;544 - Minería y extracción;.
Ambos Sexos;Almería;581 - Arquitectura y urbanismo;.
Ambos Sexos;Almería;582 - Construcción e ingeniería civil;.
Ambos Sexos;Almería;Total Agricultura y veterinaria;517
Ambos Sexos;Almería;620 - Agricultura, ganadería y pesca;.
Ambos Sexos;Almería;621 - Producción agrícola y explotación ganadera;459
Ambos Sexos;Almería;622 - Horticultura;..
Ambos Sexos;Almería;623 - Silvicultura;.
Ambos Sexos;Almería;641 - Veterinaria;.
Ambos Sexos;Almería;Total Salud y servicios sociales;1.319
Ambos Sexos;Almería;720 - Salud;.
Ambos Sexos;Almería;721 - Medicina;.
Ambos Sexos;Almería;723 - Enfermería y atención a enfermos;546
Ambos Sexos;Almería;724 - Estudios dentales;.
Ambos Sexos;Almería;725 - Tecnología de diagnóstico y tratamiento médico;.
Ambos Sexos;Almería;726 - Terapia y rehabilitación;267
Ambos Sexos;Almería;727 - Farmacia;.
Ambos Sexos;Almería;762 - Trabajo social y orientación;506
Ambos Sexos;Almería;Total Servicios;476
Ambos Sexos;Almería;811 - Hostelería;.
Ambos Sexos;Almería;812 - Viajes, turismo y ocio;271
Ambos Sexos;Almería;813 - Deportes;205
Ambos Sexos;Almería;840 - Servicios de transporte;.
Ambos Sexos;Almería;851 - Control y tecnología medioambiental;.
Ambos Sexos;Almería;861 - Protección de la propiedad y las personas;.
Ambos Sexos;Almería;862 - Salud y seguridad en el trabajo;.
Ambos Sexos;Almería;863 - Enseñanza militar;.
Ambos Sexos;Autónoma de Barcelona;Total Ámbito;33.948
Ambos Sexos;Autónoma de Barcelona;Total Educación;2.623
Ambos Sexos;Autónoma de Barcelona;140 - Formación de personal docente y ciencias de la educación;353
Ambos Sexos;Autónoma de Barcelona;142 - Ciencias de la educación;315
Ambos Sexos;Autónoma de Barcelona;143 - Formación de docentes de enseñanza infantil;793
Ambos Sexos;Autónoma de Barcelona;144 - Formación de docentes de enseñanza primaria;1.162
Ambos Sexos;Autónoma de Barcelona;145 - Formación de docentes de enseñanza de temas especiales;.
Ambos Sexos;Autónoma de Barcelona;146 - Formación de docentes de formación profesional;.
Ambos Sexos;Autónoma de Barcelona;Total Artes y humanidades;4.876
Ambos Sexos;Autónoma de Barcelona;211 - Bellas artes;296
Ambos Sexos;Autónoma de Barcelona;212 - Música y artes del espectáculo;217
Ambos Sexos;Autónoma de Barcelona;213 - Técnicas audiovisuales y medios de comunicación;367
Ambos Sexos;Autónoma de Barcelona;214 - Diseño;728
Ambos Sexos;Autónoma de Barcelona;220 - Humanidades;206
Ambos Sexos;Autónoma de Barcelona;222 - Lenguas extranjeras;1.618
Ambos Sexos;Autónoma de Barcelona;223 - Lenguas y dialectos españoles;434
Ambos Sexos;Autónoma de Barcelona;225 - Historia y arqueología;813
Ambos Sexos;Autónoma de Barcelona;226 - Filosofía y ética;197
Ambos Sexos;Autónoma de Barcelona;Total Ciencias sociales, educación comercial y derecho;10.445
Ambos Sexos;Autónoma de Barcelona;311 - Psicología;1.475
Ambos Sexos;Autónoma de Barcelona;312 - Sociología, antropología y geografía social y cultural;1.354
Ambos Sexos;Autónoma de Barcelona;313 - Ciencias políticas;539
Ambos Sexos;Autónoma de Barcelona;314 - Economía;827
Ambos Sexos;Autónoma de Barcelona;321 - Periodismo;1.319
Ambos Sexos;Autónoma de Barcelona;322 - Biblioteconomía, documentación y archivos;.
Ambos Sexos;Autónoma de Barcelona;342 - Marketing y publicidad;364
Ambos Sexos;Autónoma de Barcelona;343 - Finanzas, banca y seguros;.
Ambos Sexos;Autónoma de Barcelona;344 - Contabilidad y gestión de impuestos;596
Ambos Sexos;Autónoma de Barcelona;345 - Administración y gestión de empresas;2.731
Ambos Sexos;Autónoma de Barcelona;380 - Derecho;1.240
Ambos Sexos;Autónoma de Barcelona;Total Ciencias;5.634
Ambos Sexos;Autónoma de Barcelona;421 - Biología y Bioquímica;1.414
Ambos Sexos;Autónoma de Barcelona;422 - Ciencias del medio ambiente;733
Ambos Sexos;Autónoma de Barcelona;440 - Ciencias Físicas, químicas, geológicas;.
Ambos Sexos;Autónoma de Barcelona;441 - Física;817
Ambos Sexos;Autónoma de Barcelona;442 - Química;579
Ambos Sexos;Autónoma de Barcelona;443 - Geología y meteorología;255
Ambos Sexos;Autónoma de Barcelona;461 - Matemáticas;241
Ambos Sexos;Autónoma de Barcelona;462 - Estadística;152
Ambos Sexos;Autónoma de Barcelona;481 - Ciencias de la computación;1.443
Ambos Sexos;Autónoma de Barcelona;Total Ingeniería, industria y construcción;2.098
Ambos Sexos;Autónoma de Barcelona;520 - Ingeniería y profesiones afines;265
Ambos Sexos;Autónoma de Barcelona;521 - Mecánica y metalurgia;238
Ambos Sexos;Autónoma de Barcelona;522 - Electricidad y energía;..
Ambos Sexos;Autónoma de Barcelona;523 - Electrónica y automática;582
Ambos Sexos;Autónoma de Barcelona;524 - Procesos químicos;706
Ambos Sexos;Autónoma de Barcelona;525 - Vehículos de motor, barcos y aeronaves;.
Ambos Sexos;Autónoma de Barcelona;541 - Industria de la alimentación;236
Ambos Sexos;Autónoma de Barcelona;542 - Industria textil, confección, del calzado y piel;.
Ambos Sexos;Autónoma de Barcelona;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Ambos Sexos;Autónoma de Barcelona;544 - Minería y extracción;.
Ambos Sexos;Autónoma de Barcelona;581 - Arquitectura y urbanismo;.
Ambos Sexos;Autónoma de Barcelona;582 - Construcción e ingeniería civil;.
Ambos Sexos;Autónoma de Barcelona;Total Agricultura y veterinaria;683
Ambos Sexos;Autónoma de Barcelona;620 - Agricultura, ganadería y pesca;.
Ambos Sexos;Autónoma de Barcelona;621 - Producción agrícola y explotación ganadera;.
Ambos Sexos;Autónoma de Barcelona;622 - Horticultura;.
Ambos Sexos;Autónoma de Barcelona;623 - Silvicultura;.
Ambos Sexos;Autónoma de Barcelona;641 - Veterinaria;683
Ambos Sexos;Autónoma de Barcelona;Total Salud y servicios sociales;6.729
Ambos Sexos;Autónoma de Barcelona;720 - Salud;233
Ambos Sexos;Autónoma de Barcelona;721 - Medicina;1.987
Ambos Sexos;Autónoma de Barcelona;723 - Enfermería y atención a enfermos;2.142
Ambos Sexos;Autónoma de Barcelona;724 - Estudios dentales;.
Ambos Sexos;Autónoma de Barcelona;725 - Tecnología de diagnóstico y tratamiento médico;.
Ambos Sexos;Autónoma de Barcelona;726 - Terapia y rehabilitación;2.367
Ambos Sexos;Autónoma de Barcelona;727 - Farmacia;.
Ambos Sexos;Autónoma de Barcelona;762 - Trabajo social y orientación;.
Ambos Sexos;Autónoma de Barcelona;Total Servicios;860
Ambos Sexos;Autónoma de Barcelona;811 - Hostelería;.
Ambos Sexos;Autónoma de Barcelona;812 - Viajes, turismo y ocio;610
Ambos Sexos;Autónoma de Barcelona;813 - Deportes;.
Ambos Sexos;Autónoma de Barcelona;840 - Servicios de transporte;.
Ambos Sexos;Autónoma de Barcelona;851 - Control y tecnología medioambiental;.
Ambos Sexos;Autónoma de Barcelona;861 - Protección de la propiedad y las personas;250
Ambos Sexos;Autónoma de Barcelona;862 - Salud y seguridad en el trabajo;.
Ambos Sexos;Autónoma de Barcelona;863 - Enseñanza militar;.
Ambos Sexos;Autónoma de Madrid;Total Ámbito;23.571
Ambos Sexos;Autónoma de Madrid;Total Educación;2.839
Ambos Sexos;Autónoma de Madrid;140 - Formación de personal docente y ciencias de la educación;..
Ambos Sexos;Autónoma de Madrid;142 - Ciencias de la educación;.
Ambos Sexos;Autónoma de Madrid;143 - Formación de docentes de enseñanza infantil;1.220
Ambos Sexos;Autónoma de Madrid;144 - Formación de docentes de enseñanza primaria;1.548
Ambos Sexos;Autónoma de Madrid;145 - Formación de docentes de enseñanza de temas especiales;.
Ambos Sexos;Autónoma de Madrid;146 - Formación de docentes de formación profesional;.
Ambos Sexos;Autónoma de Madrid;Total Artes y humanidades;3.214
Ambos Sexos;Autónoma de Madrid;211 - Bellas artes;393
Ambos Sexos;Autónoma de Madrid;212 - Música y artes del espectáculo;208
Ambos Sexos;Autónoma de Madrid;213 - Técnicas audiovisuales y medios de comunicación;.
Ambos Sexos;Autónoma de Madrid;214 - Diseño;.
Ambos Sexos;Autónoma de Madrid;220 - Humanidades;.
Ambos Sexos;Autónoma de Madrid;222 - Lenguas extranjeras;1.662
Ambos Sexos;Autónoma de Madrid;223 - Lenguas y dialectos españoles;262
Ambos Sexos;Autónoma de Madrid;225 - Historia y arqueología;487
Ambos Sexos;Autónoma de Madrid;226 - Filosofía y ética;202
Ambos Sexos;Autónoma de Madrid;Total Ciencias sociales, educación comercial y derecho;7.496
Ambos Sexos;Autónoma de Madrid;311 - Psicología;1.513
Ambos Sexos;Autónoma de Madrid;312 - Sociología, antropología y geografía social y cultural;184
Ambos Sexos;Autónoma de Madrid;313 - Ciencias políticas;262
Ambos Sexos;Autónoma de Madrid;314 - Economía;1.238
Ambos Sexos;Autónoma de Madrid;321 - Periodismo;.
Ambos Sexos;Autónoma de Madrid;322 - Biblioteconomía, documentación y archivos;.
Ambos Sexos;Autónoma de Madrid;342 - Marketing y publicidad;.
Ambos Sexos;Autónoma de Madrid;343 - Finanzas, banca y seguros;.
Ambos Sexos;Autónoma de Madrid;344 - Contabilidad y gestión de impuestos;.
Ambos Sexos;Autónoma de Madrid;345 - Administración y gestión de empresas;2.007
Ambos Sexos;Autónoma de Madrid;380 - Derecho;2.292
Ambos Sexos;Autónoma de Madrid;Total Ciencias;4.378
Ambos Sexos;Autónoma de Madrid;421 - Biología y Bioquímica;1.461
Ambos Sexos;Autónoma de Madrid;422 - Ciencias del medio ambiente;769
Ambos Sexos;Autónoma de Madrid;440 - Ciencias Físicas, químicas, geológicas;.
Ambos Sexos;Autónoma de Madrid;441 - Física;518
Ambos Sexos;Autónoma de Madrid;442 - Química;494
Ambos Sexos;Autónoma de Madrid;443 - Geología y meteorología;.
Ambos Sexos;Autónoma de Madrid;461 - Matemáticas;308
Ambos Sexos;Autónoma de Madrid;462 - Estadística;.
Ambos Sexos;Autónoma de Madrid;481 - Ciencias de la computación;828
Ambos Sexos;Autónoma de Madrid;Total Ingeniería, industria y construcción;978
Ambos Sexos;Autónoma de Madrid;520 - Ingeniería y profesiones afines;.
Ambos Sexos;Autónoma de Madrid;521 - Mecánica y metalurgia;.
Ambos Sexos;Autónoma de Madrid;522 - Electricidad y energía;.
Ambos Sexos;Autónoma de Madrid;523 - Electrónica y automática;410
Ambos Sexos;Autónoma de Madrid;524 - Procesos químicos;315
Ambos Sexos;Autónoma de Madrid;525 - Vehículos de motor, barcos y aeronaves;.
Ambos Sexos;Autónoma de Madrid;541 - Industria de la alimentación;253
Ambos Sexos;Autónoma de Madrid;542 - Industria textil, confección, del calzado y piel;.
Ambos Sexos;Autónoma de Madrid;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Ambos Sexos;Autónoma de Madrid;544 - Minería y extracción;.
Ambos Sexos;Autónoma de Madrid;581 - Arquitectura y urbanismo;.
Ambos Sexos;Autónoma de Madrid;582 - Construcción e ingeniería civil;.
Ambos Sexos;Autónoma de Madrid;Total Agricultura y veterinaria;.
Ambos Sexos;Autónoma de Madrid;620 - Agricultura, ganadería y pesca;.
Ambos Sexos;Autónoma de Madrid;621 - Producción agrícola y explotación ganadera;.
Ambos Sexos;Autónoma de Madrid;622 - Horticultura;.
Ambos Sexos;Autónoma de Madrid;623 - Silvicultura;.
Ambos Sexos;Autónoma de Madrid;641 - Veterinaria;.
Ambos Sexos;Autónoma de Madrid;Total Salud y servicios sociales;3.670
Ambos Sexos;Autónoma de Madrid;720 - Salud;.
Ambos Sexos;Autónoma de Madrid;721 - Medicina;1.508
Ambos Sexos;Autónoma de Madrid;723 - Enfermería y atención a enfermos;1.310
Ambos Sexos;Autónoma de Madrid;724 - Estudios dentales;.
Ambos Sexos;Autónoma de Madrid;725 - Tecnología de diagnóstico y tratamiento médico;.
Ambos Sexos;Autónoma de Madrid;726 - Terapia y rehabilitación;772
Ambos Sexos;Autónoma de Madrid;727 - Farmacia;.
Ambos Sexos;Autónoma de Madrid;762 - Trabajo social y orientación;..
Ambos Sexos;Autónoma de Madrid;Total Servicios;996
Ambos Sexos;Autónoma de Madrid;811 - Hostelería;.
Ambos Sexos;Autónoma de Madrid;812 - Viajes, turismo y ocio;341
Ambos Sexos;Autónoma de Madrid;813 - Deportes;308
Ambos Sexos;Autónoma de Madrid;840 - Servicios de transporte;347
Ambos Sexos;Autónoma de Madrid;851 - Control y tecnología medioambiental;.
Ambos Sexos;Autónoma de Madrid;861 - Protección de la propiedad y las personas;.
Ambos Sexos;Autónoma de Madrid;862 - Salud y seguridad en el trabajo;.
Ambos Sexos;Autónoma de Madrid;863 - Enseñanza militar;.
Ambos Sexos;Barcelona;Total Ámbito;45.856
Ambos Sexos;Barcelona;Total Educación;4.843
Ambos Sexos;Barcelona;140 - Formación de personal docente y ciencias de la educación;869
Ambos Sexos;Barcelona;142 - Ciencias de la educación;934
Ambos Sexos;Barcelona;143 - Formación de docentes de enseñanza infantil;964
Ambos Sexos;Barcelona;144 - Formación de docentes de enseñanza primaria;2.076
Ambos Sexos;Barcelona;145 - Formación de docentes de enseñanza de temas especiales;.
Ambos Sexos;Barcelona;146 - Formación de docentes de formación profesional;.
Ambos Sexos;Barcelona;Total Artes y humanidades;8.289
Ambos Sexos;Barcelona;211 - Bellas artes;2.181
Ambos Sexos;Barcelona;212 - Música y artes del espectáculo;.
Ambos Sexos;Barcelona;213 - Técnicas audiovisuales y medios de comunicación;1.211
Ambos Sexos;Barcelona;214 - Diseño;179
Ambos Sexos;Barcelona;220 - Humanidades;562
Ambos Sexos;Barcelona;222 - Lenguas extranjeras;1.313
Ambos Sexos;Barcelona;223 - Lenguas y dialectos españoles;644
Ambos Sexos;Barcelona;225 - Historia y arqueología;1.531
Ambos Sexos;Barcelona;226 - Filosofía y ética;668
Ambos Sexos;Barcelona;Total Ciencias sociales, educación comercial y derecho;16.394
Ambos Sexos;Barcelona;311 - Psicología;2.134
Ambos Sexos;Barcelona;312 - Sociología, antropología y geografía social y cultural;1.975
Ambos Sexos;Barcelona;313 - Ciencias políticas;558
Ambos Sexos;Barcelona;314 - Economía;1.687
Ambos Sexos;Barcelona;321 - Periodismo;..
Ambos Sexos;Barcelona;322 - Biblioteconomía, documentación y archivos;254
Ambos Sexos;Barcelona;342 - Marketing y publicidad;567
Ambos Sexos;Barcelona;343 - Finanzas, banca y seguros;.
Ambos Sexos;Barcelona;344 - Contabilidad y gestión de impuestos;.
Ambos Sexos;Barcelona;345 - Administración y gestión de empresas;6.382
Ambos Sexos;Barcelona;380 - Derecho;2.798
Ambos Sexos;Barcelona;Total Ciencias;4.604
Ambos Sexos;Barcelona;421 - Biología y Bioquímica;1.040
Ambos Sexos;Barcelona;422 - Ciencias del medio ambiente;392
Ambos Sexos;Barcelona;440 - Ciencias Físicas, químicas, geológicas;.
Ambos Sexos;Barcelona;441 - Física;979
Ambos Sexos;Barcelona;442 - Química;1.053
Ambos Sexos;Barcelona;443 - Geología y meteorología;249
Ambos Sexos;Barcelona;461 - Matemáticas;313
Ambos Sexos;Barcelona;462 - Estadística;186
Ambos Sexos;Barcelona;481 - Ciencias de la computación;392
Ambos Sexos;Barcelona;Total Ingeniería, industria y construcción;1.317
Ambos Sexos;Barcelona;520 - Ingeniería y profesiones afines;.
Ambos Sexos;Barcelona;521 - Mecánica y metalurgia;.
Ambos Sexos;Barcelona;522 - Electricidad y energía;.
Ambos Sexos;Barcelona;523 - Electrónica y automática;169
Ambos Sexos;Barcelona;524 - Procesos químicos;691
Ambos Sexos;Barcelona;525 - Vehículos de motor, barcos y aeronaves;.
Ambos Sexos;Barcelona;541 - Industria de la alimentación;306
Ambos Sexos;Barcelona;542 - Industria textil, confección, del calzado y piel;.
Ambos Sexos;Barcelona;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);151
Ambos Sexos;Barcelona;544 - Minería y extracción;.
Ambos Sexos;Barcelona;581 - Arquitectura y urbanismo;.
